"","Invoice","InvoiceDate","InvoiceTotal","Country","CountryCount","CountryMean"
"5123","503579",40269.6944444444,449.19,"United Kingdom",17612,421.005902963888
"5124","503580",40269.6986111111,514.42,"United Kingdom",17612,421.005902963888
"5125","503584",40269.7048611111,20.97,"United Kingdom",17612,421.005902963888
"5126","503585",40269.7173611111,256.64,"United Kingdom",17612,421.005902963888
"5127","503586",40269.71875,374.2,"United Kingdom",17612,421.005902963888
"5128","503587",40269.7243055556,387.45,"United Kingdom",17612,421.005902963888
"5129","503588",40269.7520833333,217.92,"United Kingdom",17612,421.005902963888
"5130","503589",40269.7659722222,72.34,"United Kingdom",17612,421.005902963888
"5131","503590",40269.7756944444,452.48,"United Kingdom",17612,421.005902963888
"5132","503591",40269.7833333333,1505.89,"United Kingdom",17612,421.005902963888
"5133","503592",40269.7958333333,285.08,"United Kingdom",17612,421.005902963888
"5134","503593",40269.8152777778,178.2,"United Kingdom",17612,421.005902963888
"5135","503594",40269.8236111111,244.31,"United Kingdom",17612,421.005902963888
"5136","503595",40269.8291666667,104.5,"United Kingdom",17612,421.005902963888
"5137","503597",40274.3944444444,207.36,"United Kingdom",17612,421.005902963888
"5138","503598",40274.3958333333,296.8,"United Kingdom",17612,421.005902963888
"5139","503599",40274.4006944444,63,"United Kingdom",17612,421.005902963888
"5140","503600",40274.4020833333,216,"United Kingdom",17612,421.005902963888
"5141","503602",40274.4069444444,318,"United Kingdom",17612,421.005902963888
"5142","503603",40274.4104166667,721.8,"United Kingdom",17612,421.005902963888
"5143","503604",40274.4111111111,450.85,"United Kingdom",17612,421.005902963888
"5144","503605",40274.4118055556,204,"United Kingdom",17612,421.005902963888
"5145","503606",40274.4138888889,1275.6,"United Kingdom",17612,421.005902963888
"5146","503607",40274.4152777778,148.47,"United Kingdom",17612,421.005902963888
"5147","503608",40274.4208333333,412.58,"United Kingdom",17612,421.005902963888
"5148","503609",40274.43125,819.42,"United Kingdom",17612,421.005902963888
"5149","503611",40274.4465277778,589.52,"United Kingdom",17612,421.005902963888
"5150","503612",40274.4493055556,1008,"United Kingdom",17612,421.005902963888
"5151","503613",40274.4625,2.95,"United Kingdom",17612,421.005902963888
"5152","503614",40274.4701388889,477.08,"United Kingdom",17612,421.005902963888
"5153","503616",40274.4729166667,396.47,"United Kingdom",17612,421.005902963888
"5154","503666",40274.4868055556,283.78,"United Kingdom",17612,421.005902963888
"5155","503667",40274.4875,334.93,"United Kingdom",17612,421.005902963888
"5156","503668",40274.4909722222,321.45,"United Kingdom",17612,421.005902963888
"5157","503670",40274.5076388889,128.7,"United Kingdom",17612,421.005902963888
"5158","503671",40274.5097222222,300.2,"United Kingdom",17612,421.005902963888
"5159","503672",40274.5097222222,158.25,"United Kingdom",17612,421.005902963888
"5160","503673",40274.5138888889,321.05,"United Kingdom",17612,421.005902963888
"5161","503680",40274.5270833333,214.33,"United Kingdom",17612,421.005902963888
"5162","503683",40274.5277777778,89.25,"United Kingdom",17612,421.005902963888
"5163","503685",40274.5284722222,478.1,"United Kingdom",17612,421.005902963888
"5164","503692",40274.5298611111,165.38,"United Kingdom",17612,421.005902963888
"5165","503693",40274.53125,173.89,"United Kingdom",17612,421.005902963888
"5166","503694",40274.5375,228,"United Kingdom",17612,421.005902963888
"5167","503695",40274.5388888889,252.3,"United Kingdom",17612,421.005902963888
"5168","503697",40274.5618055556,269.7,"United Kingdom",17612,421.005902963888
"5169","503698",40274.5625,234.02,"United Kingdom",17612,421.005902963888
"5170","503702",40274.5673611111,129.22,"United Kingdom",17612,421.005902963888
"5171","503703",40274.5708333333,430.95,"United Kingdom",17612,421.005902963888
"5172","503704",40274.5777777778,502.05,"United Kingdom",17612,421.005902963888
"5173","503705",40274.5784722222,429.96,"United Kingdom",17612,421.005902963888
"5174","503706",40274.5791666667,105.18,"United Kingdom",17612,421.005902963888
"5175","503708",40274.5902777778,445.4,"United Kingdom",17612,421.005902963888
"5176","503709",40274.5930555556,261.1,"United Kingdom",17612,421.005902963888
"5177","503710",40274.5958333333,118.95,"United Kingdom",17612,421.005902963888
"5178","503711",40274.5979166667,47.5,"United Kingdom",17612,421.005902963888
"5179","503712",40274.6041666667,649.91,"United Kingdom",17612,421.005902963888
"5180","503714",40274.6125,130.3,"United Kingdom",17612,421.005902963888
"5181","503716",40274.6305555556,263.13,"United Kingdom",17612,421.005902963888
"5182","503717",40274.63125,177.9,"United Kingdom",17612,421.005902963888
"5183","503718",40274.6319444444,480.7,"United Kingdom",17612,421.005902963888
"5184","503719",40274.6361111111,7.95,"United Kingdom",17612,421.005902963888
"5185","503720",40274.6479166667,332.37,"United Kingdom",17612,421.005902963888
"5186","503723",40274.6673611111,1076.46,"United Kingdom",17612,421.005902963888
"5187","503724",40274.6833333333,365.5,"United Kingdom",17612,421.005902963888
"5188","503725",40274.6923611111,214.2,"United Kingdom",17612,421.005902963888
"5189","503729",40275.3951388889,307.26,"United Kingdom",17612,421.005902963888
"5190","503730",40275.4180555556,359.83,"United Kingdom",17612,421.005902963888
"5191","503731",40275.4333333333,598.04,"United Kingdom",17612,421.005902963888
"5192","503732",40275.4409722222,166.84,"United Kingdom",17612,421.005902963888
"5193","503766",40275.4534722222,680.04,"United Kingdom",17612,421.005902963888
"5194","503773",40275.4576388889,368.6,"United Kingdom",17612,421.005902963888
"5195","503772",40275.4576388889,366.19,"United Kingdom",17612,421.005902963888
"5196","503774",40275.4611111111,362.39,"United Kingdom",17612,421.005902963888
"5197","503775",40275.4631944444,143.12,"United Kingdom",17612,421.005902963888
"5198","503776",40275.4673611111,33,"United Kingdom",17612,421.005902963888
"5199","503777",40275.4722222222,238.5,"United Kingdom",17612,421.005902963888
"5200","503778",40275.4729166667,312.5,"United Kingdom",17612,421.005902963888
"5201","503780",40275.4944444444,330.45,"United Kingdom",17612,421.005902963888
"5202","503782",40275.4993055556,789.75,"Germany",347,583.271818443804
"5203","503783",40275.5048611111,1015.48,"EIRE",316,1126.85193037975
"5204","503784",40275.50625,1187.9,"United Kingdom",17612,421.005902963888
"5205","503785",40275.5097222222,12.75,"United Kingdom",17612,421.005902963888
"5206","503786",40275.5159722222,132.8,"United Kingdom",17612,421.005902963888
"5207","503787",40275.5208333333,450.05,"United Kingdom",17612,421.005902963888
"5208","503790",40275.53125,1017.6,"United Kingdom",17612,421.005902963888
"5209","503791",40275.5402777778,142.8,"United Kingdom",17612,421.005902963888
"5210","503795",40275.5465277778,614.63,"United Kingdom",17612,421.005902963888
"5211","503796",40275.5513888889,74.6,"United Kingdom",17612,421.005902963888
"5212","503797",40275.55625,482.58,"United Kingdom",17612,421.005902963888
"5213","503798",40275.5652777778,318.09,"United Kingdom",17612,421.005902963888
"5214","503800",40275.5736111111,124.5,"United Kingdom",17612,421.005902963888
"5215","503801",40275.575,418.25,"United Kingdom",17612,421.005902963888
"5216","503802",40275.5791666667,227.65,"United Kingdom",17612,421.005902963888
"5217","503804",40275.5861111111,823.4,"United Kingdom",17612,421.005902963888
"5218","503805",40275.5888888889,1154.4,"United Kingdom",17612,421.005902963888
"5219","503806",40275.5902777778,237.7,"United Kingdom",17612,421.005902963888
"5220","503807",40275.5916666667,3068.68,"United Kingdom",17612,421.005902963888
"5221","503808",40275.5930555556,785.26,"United Kingdom",17612,421.005902963888
"5222","503809",40275.5930555556,1117.64,"United Kingdom",17612,421.005902963888
"5223","503810",40275.5944444444,2213.2,"France",236,619.55686440678
"5224","503811",40275.5951388889,209.4,"United Kingdom",17612,421.005902963888
"5225","503812",40275.5979166667,135.55,"United Kingdom",17612,421.005902963888
"5226","503813",40275.6055555556,320.23,"United Kingdom",17612,421.005902963888
"5227","503815",40275.6083333333,166.23,"United Kingdom",17612,421.005902963888
"5228","503814",40275.6083333333,1700.16,"United Kingdom",17612,421.005902963888
"5229","503821",40275.6180555556,293.06,"United Kingdom",17612,421.005902963888
"5230","503822",40275.6208333333,13.92,"United Kingdom",17612,421.005902963888
"5231","503824",40275.6263888889,389.43,"United Kingdom",17612,421.005902963888
"5232","503825",40275.6347222222,132.3,"United Kingdom",17612,421.005902963888
"5233","503826",40275.6347222222,128.08,"United Kingdom",17612,421.005902963888
"5234","503827",40275.6479166667,405,"United Kingdom",17612,421.005902963888
"5235","503828",40275.6548611111,636.6,"United Kingdom",17612,421.005902963888
"5236","503829",40275.6576388889,444.6,"United Kingdom",17612,421.005902963888
"5237","503830",40275.6625,1.55,"United Kingdom",17612,421.005902963888
"5238","503831",40275.6708333333,1103.8,"Sweden",68,781.932205882353
"5239","503832",40275.6729166667,360.6,"United Kingdom",17612,421.005902963888
"5240","503833",40275.6743055556,874.84,"Sweden",68,781.932205882353
"5241","503834",40275.6756944444,1749.68,"Sweden",68,781.932205882353
"5242","503835",40275.6777777778,874.84,"Sweden",68,781.932205882353
"5243","503836",40275.6784722222,874.84,"Sweden",68,781.932205882353
"5244","503837",40275.68125,294.52,"United Kingdom",17612,421.005902963888
"5245","503838",40275.6819444444,98.9,"United Kingdom",17612,421.005902963888
"5246","503839",40275.6916666667,88.5,"United Kingdom",17612,421.005902963888
"5247","503842",40275.7027777778,222.25,"United Kingdom",17612,421.005902963888
"5248","503844",40276.3333333333,418.1,"United Kingdom",17612,421.005902963888
"5249","503845",40276.3340277778,204.6,"United Kingdom",17612,421.005902963888
"5250","503846",40276.3520833333,442.5,"United Kingdom",17612,421.005902963888
"5251","503847",40276.3548611111,147.12,"United Kingdom",17612,421.005902963888
"5252","503848",40276.3791666667,187.35,"United Kingdom",17612,421.005902963888
"5253","503849",40276.3923611111,907.1,"United Kingdom",17612,421.005902963888
"5254","503850",40276.4048611111,1231.94,"United Kingdom",17612,421.005902963888
"5255","503851",40276.4055555556,816,"United Kingdom",17612,421.005902963888
"5256","503852",40276.4076388889,1383.6,"United Kingdom",17612,421.005902963888
"5257","503853",40276.4138888889,394.66,"United Kingdom",17612,421.005902963888
"5258","503854",40276.4222222222,247.5,"Netherlands",135,1991.00740740741
"5259","503855",40276.4284722222,246.05,"United Kingdom",17612,421.005902963888
"5260","503856",40276.4298611111,453.04,"United Kingdom",17612,421.005902963888
"5261","503859",40276.4375,1623.8,"United Kingdom",17612,421.005902963888
"5262","503858",40276.4375,47.4,"United Kingdom",17612,421.005902963888
"5263","503861",40276.4527777778,696.03,"United Kingdom",17612,421.005902963888
"5264","503863",40276.4659722222,167.25,"United Kingdom",17612,421.005902963888
"5265","503864",40276.4659722222,632.66,"United Kingdom",17612,421.005902963888
"5266","503867",40276.4694444444,537.58,"United Kingdom",17612,421.005902963888
"5267","503868",40276.4708333333,855.35,"United Kingdom",17612,421.005902963888
"5268","503869",40276.4722222222,1239.83,"United Kingdom",17612,421.005902963888
"5269","503870",40276.48125,138.29,"United Kingdom",17612,421.005902963888
"5270","503875",40276.4923611111,460.34,"United Kingdom",17612,421.005902963888
"5271","503877",40276.4930555556,206.66,"United Kingdom",17612,421.005902963888
"5272","503895",40276.4993055556,297.69,"United Kingdom",17612,421.005902963888
"5273","503901",40276.50625,196.08,"United Kingdom",17612,421.005902963888
"5274","503904",40276.5090277778,475.46,"United Kingdom",17612,421.005902963888
"5275","503907",40276.5159722222,4614.18,"United Kingdom",17612,421.005902963888
"5276","503905",40276.5159722222,21.6,"United Kingdom",17612,421.005902963888
"5277","503921",40276.5354166667,433.72,"United Kingdom",17612,421.005902963888
"5278","503922",40276.5375,404.58,"United Kingdom",17612,421.005902963888
"5279","503923",40276.5520833333,297.94,"United Kingdom",17612,421.005902963888
"5280","503924",40276.5527777778,540.16,"United Kingdom",17612,421.005902963888
"5281","503925",40276.5541666667,314.85,"United Kingdom",17612,421.005902963888
"5282","503926",40276.5548611111,240.57,"Germany",347,583.271818443804
"5283","503927",40276.55625,894,"United Kingdom",17612,421.005902963888
"5284","503928",40276.55625,26.25,"Germany",347,583.271818443804
"5285","503929",40276.5638888889,1444.05,"United Kingdom",17612,421.005902963888
"5286","503930",40276.5638888889,197.1,"United Kingdom",17612,421.005902963888
"5287","503932",40276.5729166667,142.34,"United Kingdom",17612,421.005902963888
"5288","503933",40276.5791666667,521.13,"United Kingdom",17612,421.005902963888
"5289","503934",40276.59375,141.08,"United Kingdom",17612,421.005902963888
"5290","503935",40276.6027777778,443.28,"United Kingdom",17612,421.005902963888
"5291","503936",40276.6041666667,1183.38,"United Kingdom",17612,421.005902963888
"5292","503937",40276.6083333333,414.72,"United Kingdom",17612,421.005902963888
"5293","503938",40276.6090277778,227.4,"United Kingdom",17612,421.005902963888
"5294","503939",40276.6125,33,"United Kingdom",17612,421.005902963888
"5295","503941",40276.6277777778,466.47,"United Kingdom",17612,421.005902963888
"5296","503942",40276.6381944444,304.33,"United Kingdom",17612,421.005902963888
"5297","503943",40276.6388888889,153.8,"United Kingdom",17612,421.005902963888
"5298","503944",40276.6451388889,387.43,"United Kingdom",17612,421.005902963888
"5299","503945",40276.6458333333,356,"United Kingdom",17612,421.005902963888
"5300","503946",40276.6493055556,123.6,"United Kingdom",17612,421.005902963888
"5301","503947",40276.65,40.5,"United Kingdom",17612,421.005902963888
"5302","503948",40276.65,35.7,"United Kingdom",17612,421.005902963888
"5303","503950",40276.6527777778,123.87,"United Kingdom",17612,421.005902963888
"5304","503949",40276.6527777778,310.82,"United Kingdom",17612,421.005902963888
"5305","503951",40276.6534722222,585.73,"United Kingdom",17612,421.005902963888
"5306","503953",40276.68125,17.65,"United Kingdom",17612,421.005902963888
"5307","503954",40276.6916666667,316.41,"United Kingdom",17612,421.005902963888
"5308","503955",40276.6965277778,3242.22,"United Kingdom",17612,421.005902963888
"5309","503956",40276.6979166667,521.54,"United Kingdom",17612,421.005902963888
"5310","503959",40276.7006944444,992.64,"United Kingdom",17612,421.005902963888
"5311","503960",40276.7013888889,15,"United Kingdom",17612,421.005902963888
"5312","503961",40276.7041666667,195,"United Kingdom",17612,421.005902963888
"5313","503962",40276.7069444444,172.4,"United Kingdom",17612,421.005902963888
"5314","503963",40276.7083333333,232.62,"United Kingdom",17612,421.005902963888
"5315","503964",40276.7111111111,303.9,"United Kingdom",17612,421.005902963888
"5316","503965",40276.7118055556,412.85,"United Kingdom",17612,421.005902963888
