"","Invoice","InvoiceDate","InvoiceTotal","Country"
"1761","494213",40190.4861111111,101.95,"United Kingdom"
"1762","494214",40190.4895833333,1579.72,"Germany"
"1763","494216",40190.4979166667,446.1,"United Kingdom"
"1764","494217",40190.5083333333,308.24,"United Kingdom"
"1765","494218",40190.5201388889,204.28,"United Kingdom"
"1766","494227",40190.5569444444,658.95,"United Kingdom"
"1767","494228",40190.56875,285.83,"United Kingdom"
"1768","494229",40190.5791666667,1218.8,"United Kingdom"
"1769","494230",40190.5888888889,32.5,"United Kingdom"
"1770","494233",40190.60625,1254.56,"United Kingdom"
"1771","494234",40190.6256944444,5,"USA"
"1772","494235",40190.6263888889,643.5,"United Kingdom"
"1773","494236",40190.6326388889,120,"United Kingdom"
"1774","494237",40190.64375,219.89,"United Kingdom"
"1775","494239",40190.6583333333,584.08,"United Kingdom"
"1776","494241",40190.6597222222,326.98,"United Kingdom"
"1777","494240",40190.6597222222,665.1,"United Kingdom"
"1778","494243",40190.6645833333,18532.3,"United Kingdom"
"1779","494244",40190.6680555556,6711,"United Kingdom"
"1780","494246",40190.6756944444,36.25,"United Kingdom"
"1781","494264",40190.7048611111,432.83,"United Kingdom"
"1782","494267",40190.71875,363.12,"United Kingdom"
"1783","494268",40190.725,306.3,"Germany"
"1784","494269",40191.3736111111,334.99,"United Kingdom"
"1785","494272",40191.4118055556,321.44,"United Kingdom"
"1786","494275",40191.43125,534.6,"United Kingdom"
"1787","494276",40191.4368055556,305.1,"United Kingdom"
"1788","494277",40191.4388888889,1335.92,"United Kingdom"
"1789","494278",40191.4444444444,708.2,"United Kingdom"
"1790","494280",40191.4465277778,854.35,"France"
"1791","494281",40191.4527777778,317.64,"United Kingdom"
"1792","494327",40191.4979166667,430.83,"United Kingdom"
"1793","494335",40191.5145833333,288.85,"United Kingdom"
"1794","494336",40191.5208333333,332.7,"United Kingdom"
"1795","494338",40191.5277777778,403.06,"United Kingdom"
"1796","494339",40191.5326388889,530.34,"United Kingdom"
"1797","494342",40191.5472222222,177.9,"United Kingdom"
"1798","494343",40191.5569444444,143.22,"United Kingdom"
"1799","494344",40191.5631944444,89.32,"United Kingdom"
"1800","494345",40191.5798611111,374.11,"United Kingdom"
"1801","494348",40191.6006944444,546.95,"EIRE"
"1802","494349",40191.6055555556,117.8,"United Kingdom"
"1803","494351",40191.6166666667,354.45,"France"
"1804","494354",40191.6243055556,1273.5,"United Kingdom"
"1805","494357",40191.6291666667,1383.41,"Germany"
"1806","494359",40191.6416666667,383.02,"United Kingdom"
"1807","494362",40191.6638888889,119.38,"United Kingdom"
"1808","494364",40191.6694444444,748.91,"United Kingdom"
"1809","494383",40192.3090277778,179.7,"United Kingdom"
"1810","494384",40192.3541666667,381.66,"United Kingdom"
"1811","494385",40192.3979166667,486.64,"United Kingdom"
"1812","494389",40192.4173611111,480.47,"United Kingdom"
"1813","494390",40192.4194444444,520.24,"United Kingdom"
"1814","494391",40192.4256944444,164.34,"United Kingdom"
"1815","494392",40192.43125,129.09,"United Kingdom"
"1816","494394",40192.4340277778,274.2,"United Kingdom"
"1817","494395",40192.4409722222,953.5,"United Kingdom"
"1818","494416",40192.4555555556,371.47,"United Kingdom"
"1819","494419",40192.45625,39.8,"United Kingdom"
"1820","494429",40192.4645833333,141.6,"United Kingdom"
"1821","494432",40192.4881944444,1240,"United Kingdom"
"1822","494433",40192.4923611111,244.8,"United Kingdom"
"1823","494434",40192.4993055556,302.15,"United Kingdom"
"1824","494435",40192.5,201.05,"United Kingdom"
"1825","494436",40192.50625,419.65,"United Kingdom"
"1826","494437",40192.5076388889,222.85,"United Kingdom"
"1827","494439",40192.5208333333,328.5,"United Kingdom"
"1828","494440",40192.5319444444,290.72,"United Kingdom"
"1829","494441",40192.5416666667,182.46,"United Kingdom"
"1830","494442",40192.5430555556,671.93,"Germany"
"1831","494443",40192.54375,272.73,"United Kingdom"
"1832","494445",40192.5513888889,280.82,"United Kingdom"
"1833","494447",40192.5666666667,354.66,"United Kingdom"
"1834","494451",40192.5763888889,355.62,"United Kingdom"
"1835","494450",40192.5763888889,22.5,"United Kingdom"
"1836","494454",40192.5854166667,127.7,"United Kingdom"
"1837","494455",40192.5875,532.1,"United Kingdom"
"1838","494456",40192.5902777778,290.63,"United Kingdom"
"1839","494458",40192.59375,15,"United Kingdom"
"1840","494459",40192.5958333333,925.85,"United Kingdom"
"1841","494467",40192.6034722222,475.88,"United Kingdom"
"1842","494468",40192.6055555556,343.2,"United Kingdom"
"1843","494470",40192.6118055556,130.8,"United Kingdom"
"1844","494469",40192.6118055556,429.64,"United Kingdom"
"1845","494471",40192.6166666667,1639.12,"United Kingdom"
"1846","494473",40192.6201388889,859.27,"Greece"
"1847","494475",40192.6319444444,125.97,"United Kingdom"
"1848","494476",40192.6416666667,367.68,"United Kingdom"
"1849","494478",40192.6534722222,975.76,"United Kingdom"
"1850","494479",40192.6576388889,858.25,"United Kingdom"
"1851","494480",40192.6777777778,855.9,"United Kingdom"
"1852","494482",40192.6833333333,1131.62,"United Kingdom"
"1853","494481",40192.6833333333,532.1,"United Kingdom"
"1854","494483",40192.6895833333,939.4,"United Kingdom"
"1855","494484",40192.6979166667,327.19,"United Kingdom"
"1856","494490",40192.7222222222,498.12,"United Kingdom"
"1857","494498",40192.7493055556,12.6,"United Kingdom"
"1858","494499",40192.7520833333,470.22,"United Kingdom"
"1859","494503",40192.7888888889,485.52,"United Kingdom"
"1860","494504",40192.7986111111,93.47,"United Kingdom"
"1861","494505",40192.8055555556,169.33,"United Kingdom"
"1862","494506",40192.8166666667,439.62,"United Kingdom"
"1863","494507",40192.8263888889,278.38,"United Kingdom"
"1864","494508",40193.3423611111,113.8,"United Kingdom"
"1865","494509",40193.3430555556,45.6,"United Kingdom"
"1866","494510",40193.3743055556,439.62,"United Kingdom"
"1867","494511",40193.3777777778,1075.27,"Belgium"
"1868","494512",40193.3819444444,301.6,"United Kingdom"
"1869","494513",40193.4006944444,45,"Belgium"
"1870","494514",40193.4263888889,694.2,"United Kingdom"
"1871","494515",40193.4333333333,2370.78,"United Kingdom"
"1872","494516",40193.4368055556,306.4,"United Kingdom"
"1873","494518",40193.4423611111,330,"United Kingdom"
"1874","494529",40193.4479166667,280.05,"United Kingdom"
"1875","494533",40193.4493055556,137.1,"United Kingdom"
"1876","494585",40193.4791666667,7.1,"United Kingdom"
"1877","494586",40193.4833333333,244.19,"United Kingdom"
"1878","494587",40193.4861111111,60.12,"United Kingdom"
"1879","494588",40193.4951388889,347,"United Kingdom"
"1880","494589",40193.4972222222,482.8,"United Kingdom"
"1881","494590",40193.4979166667,2.95,"Japan"
"1882","494591",40193.5041666667,89.25,"Netherlands"
"1883","494594",40193.5097222222,316.25,"United Kingdom"
"1884","494603",40193.5152777778,193.68,"United Kingdom"
"1885","494605",40193.5194444444,120.95,"United Kingdom"
"1886","494606",40193.5263888889,347.34,"United Kingdom"
"1887","494607",40193.5298611111,91.5,"United Kingdom"
"1888","494608",40193.5354166667,521.9,"United Kingdom"
"1889","494611",40193.5513888889,79.2,"Germany"
"1890","494612",40193.5520833333,148.15,"United Kingdom"
"1891","494613",40193.5631944444,361.81,"United Kingdom"
"1892","494614",40193.5638888889,506.6,"United Kingdom"
"1893","494616",40193.6020833333,110.72,"United Kingdom"
"1894","494617",40193.6111111111,290,"United Kingdom"
"1895","494618",40193.6166666667,235.52,"United Kingdom"
"1896","494619",40193.6180555556,738.18,"Finland"
"1897","494620",40193.6284722222,208.1,"United Kingdom"
"1898","494621",40193.6340277778,195.2,"United Kingdom"
"1899","494622",40193.6402777778,55.47,"United Kingdom"
"1900","494623",40193.64375,175.37,"United Kingdom"
"1901","494624",40193.6527777778,158.9,"United Kingdom"
"1902","494625",40193.6576388889,205.48,"United Kingdom"
"1903","494627",40193.6763888889,83.4,"United Kingdom"
"1904","494630",40193.7027777778,244.2,"Netherlands"
"1905","494632",40193.7034722222,306.3,"United Kingdom"
"1906","494634",40193.7069444444,214,"United Kingdom"
"1907","494635",40193.7333333333,226.49,"United Kingdom"
"1908","494636",40195.4354166667,224.09,"United Kingdom"
"1909","494637",40195.4409722222,113.33,"United Kingdom"
"1910","494638",40195.4604166667,278.47,"United Kingdom"
"1911","494639",40195.4791666667,975,"United Kingdom"
"1912","494640",40195.4798611111,409.69,"United Kingdom"
"1913","494641",40195.48125,1568.87,"United Kingdom"
"1914","494642",40195.4826388889,521.9,"United Kingdom"
"1915","494643",40195.4965277778,1936.74,"United Kingdom"
"1916","494644",40195.5083333333,519.18,"United Kingdom"
"1917","494645",40195.5118055556,242.5,"United Kingdom"
"1918","494646",40195.5152777778,136.8,"United Kingdom"
"1919","494647",40195.5173611111,1185.81,"United Kingdom"
"1920","494648",40195.5180555556,454.9,"United Kingdom"
"1921","494649",40195.5194444444,156.33,"United Kingdom"
"1922","494651",40195.5208333333,685.9,"United Kingdom"
"1923","494652",40195.5277777778,560.23,"United Kingdom"
"1924","494653",40195.5284722222,400.8,"United Kingdom"
"1925","494654",40195.5291666667,587.52,"United Kingdom"
"1926","494655",40195.5381944444,240,"United Kingdom"
"1927","494656",40195.5513888889,294.4,"United Kingdom"
"1928","494657",40195.5527777778,101.3,"United Kingdom"
"1929","494658",40195.5618055556,135.58,"United Kingdom"
"1930","494659",40195.5701388889,383.5,"United Kingdom"
"1931","494660",40195.5798611111,185.8,"United Kingdom"
"1932","494661",40195.5881944444,150.18,"United Kingdom"
"1933","494662",40195.5902777778,377.32,"United Kingdom"
"1934","494663",40195.5944444444,239.84,"United Kingdom"
"1935","494664",40195.6180555556,443.83,"United Kingdom"
"1936","494665",40195.61875,488.68,"United Kingdom"
"1937","494666",40195.6201388889,1258.38,"United Kingdom"
"1938","494667",40195.6208333333,206.4,"United Kingdom"
"1939","494668",40195.6222222222,182.25,"United Kingdom"
"1940","494669",40195.6263888889,146.81,"United Kingdom"
"1941","494670",40195.6402777778,608.75,"United Kingdom"
"1942","494671",40195.6569444444,185.7,"United Kingdom"
"1943","494672",40195.6569444444,151.49,"United Kingdom"
"1944","494673",40195.6611111111,514.81,"United Kingdom"
"1945","494674",40195.6673611111,151.11,"United Kingdom"
"1946","494676",40195.6729166667,144.1,"United Kingdom"
"1947","494677",40196.3736111111,202.35,"United Kingdom"
"1948","494678",40196.3833333333,3151,"United Kingdom"
"1949","494679",40196.4326388889,299.49,"United Kingdom"
"1950","494680",40196.4368055556,263.83,"United Kingdom"
"1951","494681",40196.4444444444,369.44,"United Kingdom"
"1952","494682",40196.4611111111,359.16,"United Kingdom"
"1953","494683",40196.4729166667,226.08,"United Kingdom"
"1954","494684",40196.4798611111,112.95,"United Kingdom"
"1955","494686",40196.4923611111,206.44,"United Kingdom"
"1956","494687",40196.4972222222,83.4,"United Kingdom"
"1957","494732",40196.51875,658.73,"United Kingdom"
"1958","494762",40196.525,181.44,"United Kingdom"
"1959","494768",40196.5291666667,297.32,"United Kingdom"
"1960","494778",40196.5333333333,308.39,"United Kingdom"
"1961","494779",40196.5381944444,216.72,"United Kingdom"
"1962","494780",40196.5409722222,838.75,"Channel Islands"
"1963","494783",40196.5527777778,482.4,"United Kingdom"
"1964","494785",40196.5583333333,380.52,"United Kingdom"
"1965","494787",40196.5652777778,206.38,"United Kingdom"
"1966","494788",40196.5666666667,11.9,"United Kingdom"
"1967","494789",40196.5743055556,125.63,"United Kingdom"
"1968","494790",40196.5798611111,213.53,"United Kingdom"
"1969","494792",40196.5861111111,235.89,"United Kingdom"
"1970","494794",40196.5909722222,291.5,"United Kingdom"
"1971","494795",40196.5930555556,189.3,"United Kingdom"
"1972","494797",40196.5993055556,181.3,"United Kingdom"
"1973","494798",40196.6055555556,376.25,"United Kingdom"
"1974","494799",40196.6173611111,443.13,"United Kingdom"
"1975","494803",40196.6270833333,205.82,"United Kingdom"
"1976","494804",40196.6319444444,463,"United Kingdom"
"1977","494805",40196.6347222222,7.5,"United Kingdom"
"1978","494807",40196.6513888889,60.96,"United Kingdom"
"1979","494808",40196.6729166667,223.54,"United Kingdom"
"1980","494809",40196.6770833333,8.5,"United Kingdom"
"1981","494811",40196.6993055556,250.15,"United Kingdom"
"1982","494815",40197.3819444444,246.75,"United Kingdom"
"1983","494816",40197.3826388889,76.74,"United Kingdom"
"1984","494817",40197.4069444444,226.62,"United Kingdom"
"1985","494818",40197.4173611111,80.8,"United Kingdom"
"1986","494819",40197.4215277778,320.7,"United Kingdom"
"1987","494823",40197.4409722222,100.8,"United Kingdom"
"1988","494827",40197.4451388889,332.5,"United Kingdom"
"1989","494836",40197.4479166667,205.7,"United Kingdom"
"1990","494847",40197.4534722222,154.83,"United Kingdom"
"1991","494860",40197.4590277778,211.95,"Unspecified"
"1992","494866",40197.4722222222,676.4,"United Kingdom"
"1993","494867",40197.48125,270.8,"United Kingdom"
"1994","494868",40197.5090277778,1537.31,"United Kingdom"
"1995","494870",40197.5104166667,673.15,"United Kingdom"
"1996","494871",40197.5118055556,740.76,"United Kingdom"
"1997","494872",40197.5125,286.43,"United Kingdom"
"1998","494873",40197.5180555556,715.5,"France"
"1999","494874",40197.5208333333,346.36,"United Kingdom"
"2000","494875",40197.5215277778,4448.09,"United Kingdom"
"2001","494876",40197.5236111111,155.55,"United Kingdom"
"2002","494878",40197.5270833333,113.28,"United Kingdom"
"2003","494887",40197.5347222222,196.65,"United Kingdom"
"2004","494888",40197.5368055556,45,"United Kingdom"
"2005","494889",40197.5479166667,291.38,"United Kingdom"
"2006","494890",40197.5555555556,92.35,"United Kingdom"
"2007","494891",40197.5576388889,1130.22,"USA"
"2008","494892",40197.5604166667,8.7,"United Kingdom"
"2009","494893",40197.5631944444,940.74,"EIRE"
"2010","494894",40197.5645833333,279,"United Kingdom"
"2011","494895",40197.5645833333,724.13,"United Kingdom"
"2012","494896",40197.5847222222,360.87,"United Kingdom"
"2013","494897",40197.5944444444,537.78,"France"
"2014","494898",40197.6020833333,122.7,"United Kingdom"
"2015","494899",40197.6090277778,72,"France"
"2016","494900",40197.6118055556,684.48,"United Kingdom"
"2017","494904",40197.6486111111,310.26,"United Kingdom"
"2018","494905",40197.6520833333,200.18,"United Kingdom"
"2019","494906",40197.65625,273.56,"United Kingdom"
"2020","494908",40197.6930555556,152.64,"United Kingdom"
"2021","494912",40197.7104166667,1376.46,"United Kingdom"
"2022","494913",40197.7104166667,189.95,"United Kingdom"
"2023","494914",40197.7111111111,771.641,"United Kingdom"
"2024","494915",40197.7166666667,972.44,"United Kingdom"
"2025","494916",40197.7256944444,174.12,"United Kingdom"
"2026","494917",40197.7305555556,183.2,"United Kingdom"
"2027","494919",40198.3520833333,1352.4,"Sweden"
"2028","494920",40198.3666666667,35.72,"United Kingdom"
"2029","494921",40198.4097222222,323,"United Kingdom"
"2030","494922",40198.4145833333,282.33,"United Kingdom"
"2031","494930",40198.4451388889,480,"United Kingdom"
"2032","494931",40198.4458333333,1135.01,"United Kingdom"
"2033","494946",40198.45,554.94,"United Kingdom"
"2034","494966",40198.4590277778,278.17,"United Kingdom"
"2035","494971",40198.4618055556,221.32,"EIRE"
"2036","494987",40198.4798611111,777.53,"United Kingdom"
"2037","494989",40198.4923611111,348.71,"United Kingdom"
"2038","494990",40198.4958333333,322.29,"United Kingdom"
"2039","494991",40198.4979166667,211.85,"United Kingdom"
"2040","494993",40198.5034722222,133.25,"United Kingdom"
"2041","494994",40198.5041666667,216,"United Kingdom"
"2042","494995",40198.5097222222,301.58,"United Kingdom"
"2043","494997",40198.5118055556,228.96,"United Kingdom"
"2044","494996",40198.5118055556,133.8,"United Kingdom"
"2045","495009",40198.5229166667,171.46,"United Kingdom"
"2046","495010",40198.5243055556,181.45,"United Kingdom"
"2047","495011",40198.5243055556,161.3,"United Kingdom"
"2048","495016",40198.5486111111,529.01,"United Kingdom"
"2049","495020",40198.5583333333,846.46,"United Kingdom"
"2050","495022",40198.5597222222,9.7,"United Kingdom"
"2051","495028",40198.5826388889,202.35,"United Kingdom"
"2052","495029",40198.5854166667,255.64,"United Kingdom"
"2053","495030",40198.5861111111,835.45,"United Kingdom"
"2054","495031",40198.5868055556,463.16,"United Kingdom"
"2055","495033",40198.5895833333,81.75,"United Kingdom"
"2056","495053",40198.6083333333,101.43,"United Kingdom"
"2057","495055",40198.6152777778,756.85,"EIRE"
"2058","495056",40198.6180555556,756.85,"EIRE"
"2059","495057",40198.6194444444,282.75,"United Kingdom"
"2060","495058",40198.6458333333,167.1,"United Kingdom"
"2061","495059",40198.6666666667,226.89,"United Kingdom"
"2062","495071",40199.3354166667,455,"United Kingdom"
"2063","495072",40199.3486111111,833.52,"United Kingdom"
"2064","495073",40199.3659722222,3590.07,"EIRE"
"2065","495074",40199.3694444444,108.72,"United Kingdom"
"2066","495075",40199.3701388889,411.92,"United Kingdom"
